input,init_output,learned_output
12.837838,12.968349,12.968325
12.852853,12.973032,12.973009
12.867867,12.9771595,12.977139
12.882883,12.980811,12.980794
12.897898,12.984058,12.984044
12.912913,12.98697,12.986958
12.927928,12.989603,12.989592
12.942943,12.992012,12.9920025
12.957958,12.994251,12.994242
12.972973,12.996365,12.996357
12.9879875,12.9984,12.998392
13.003003,13.0004,13.000395
13.018018,13.002409,13.002404
13.033033,13.00447,13.004465
13.048048,13.006627,13.006624
13.063063,13.008928,13.0089245
13.078078,13.011421,13.011418
13.093093,13.014158,13.014155
13.1081085,13.017197,13.017195
13.123123,13.020597,13.020596
13.138138,13.02443,13.024428
13.153153,13.0287695,13.028769
13.168168,13.033697,13.033696
13.183183,13.039306,13.039305
13.198198,13.045693,13.045692
13.213213,13.052969,13.052968
13.228229,13.061252,13.061251
13.243243,13.070667,13.070665
13.258258,13.081348,13.081347
13.273273,13.093437,13.093436
13.288288,13.107073,13.107071
13.303304,13.122397,13.122396
13.318318,13.1395445,13.139544
13.333333,13.158637,13.158635
13.348349,13.179779,13.179777
13.363363,13.203041,13.203039
13.378378,13.228462,13.22846
13.3933935,13.256036,13.256034
13.408408,13.285695,13.285692
13.423424,13.31732,13.317318
13.438438,13.350719,13.350718
13.453453,13.385645,13.385643
13.468469,13.421789,13.421787
13.483483,13.458787,13.458784
13.498499,13.496246,13.4962435
13.513514,13.533745,13.533743
13.528528,13.570868,13.570865
13.543544,13.607212,13.60721
13.558558,13.642407,13.6424055
13.573573,13.676135,13.676132
13.588589,13.708132,13.70813
13.603603,13.738195,13.7381935
13.618619,13.766193,13.766192
13.633634,13.7920475,13.792046
13.648648,13.815741,13.815739
13.663664,13.837301,13.8373
13.6786785,13.856796,13.856795
13.693694,13.874324,13.874323
13.708709,13.890001,13.890001
13.723723,13.903964,13.903963
13.738739,13.91635,13.916349
13.753754,13.927302,13.927301
13.768768,13.93696,13.936959
13.783784,13.945459,13.945458
13.798799,13.952927,13.952927
13.813814,13.959482,13.959482
13.828829,13.965239,13.965239
13.843843,13.970295,13.970295
13.858859,13.974745,13.974745
13.873874,13.978672,13.978672
13.888889,13.982155,13.982155
13.903904,13.985261,13.985261
13.918919,13.988052,13.988053
13.933934,13.99059,13.990591
13.948949,13.992926,13.992926
13.9639635,13.995108,13.995109
13.978979,13.997185,13.997187
13.993994,13.999201,13.999202
14.009009,14.0012,14.001201
14.024024,14.003223,14.003225
14.039039,14.005318,14.00532
14.054054,14.007527,14.007529
14.069069,14.009899,14.009901
14.0840845,14.012482,14.0124855
14.099099,14.015333,14.015336
14.114114,14.018509,14.018513
14.129129,14.022074,14.0220785
14.144144,14.026099,14.026105
14.159159,14.0306635,14.03067
14.174174,14.035852,14.035859
14.189189,14.0417595,14.041767
14.204205,14.048489,14.048498
14.219219,14.056152,14.056162
14.234234,14.064871,14.064884
14.249249,14.074777,14.074791
14.264264,14.086003,14.0860195
14.27928,14.098693,14.098711
14.294294,14.112987,14.113007
14.309309,14.129023,14.1290455
14.324325,14.1469345,14.146959
14.339339,14.166834,14.166862
14.354354,14.188814,14.188845
14.3693695,14.212938,14.212972
14.384384,14.239222,14.239258
14.3994,14.267639,14.267678
14.414414,14.2980995,14.2981415
14.429429,14.330456,14.3305
14.444445,14.364498,14.364544
14.459459,14.399946,14.399994
14.474475,14.436473,14.436522
14.48949,14.473698,14.473747
14.504504,14.511215,14.511265
14.51952,14.548608,14.548657
14.534534,14.585456,14.585505
14.549549,14.621371,14.621418
14.564565,14.656005,14.65605
14.579579,14.689054,14.689096
14.594595,14.720283,14.720323
14.60961,14.749513,14.74955
14.624624,14.776636,14.77667
14.63964,14.8016,14.801632
14.6546545,14.824405,14.824433
14.66967,14.845095,14.845121
14.684685,14.8637495,14.863773
14.699699,14.880475,14.880496
14.714715,14.895397,14.895416
14.72973,14.9086485,14.908665
14.744744,14.92037,14.920385
14.75976,14.930704,14.9307165
14.774775,14.939783,14.939795
14.78979,14.947741,14.94775
14.804805,14.954696,14.954704
14.819819,14.960764,14.960772
14.834835,14.966049,14.966056
14.84985,14.970644,14.97065
14.864865,14.974633,14.974638
14.87988,14.978092,14.978096
14.894895,14.981089,14.981092
14.90991,14.983683,14.9836855
14.924925,14.985926,14.985929
14.9399395,14.987864,14.987866
14.954955,14.989538,14.98954
14.96997,14.990984,14.990986
14.984985,14.992231,14.992232
15.0,14.993307,14.993308
